date,SO2_GijonGlobal,NO_GijonGlobal,NO2_GijonGlobal,CO_GijonGlobal,PM10_GijonGlobal,O3_GijonGlobal,velmedia_GijonCampus,racha_GijonCampus,tmed_Gijon,prec_Gijon,sol_Gijon,presMin_Gijon,presMax_Gijon,dir_Gijon,velmedia_Gijon,racha_Gijon,C01_BibioArenaMestas_trafico,C02_CentroPlaya_trafico,C03_CentroLlano_trafico,C04_LaviadaPoligono_trafico,C05_CotoViesques_trafico,C06_LlanoPumarin_trafico,C07_LlanoMontevil_trafico,C08_NuevoGijonBrana_trafico,C09_LaCalzada_trafico,C10_ContruecesGijonSurRoces_trafico,C11_NatahoyoMoredaTremañes_trafico,C12_Ceares_trafico,ICA_PM25_target
2022-02-25,5.0,7.0,27.0,0.37,63.0,93.0,4.4,12.2,10.033333333333331,0.0,5.050000000000001,1019.7,1024.2333333333331,9.0,4.85,12.5,3080.5,3313.0,3137.0,4542.0,3144.0,2168.0,2630.0,2972.0,3208.0,2524.0,3019.0,5680.5,0.0
2021-02-12,23.0,44.0,64.0,1.11,71.0,78.0,2.5,8.6,12.166666666666666,2.5666666666666664,5.2,1006.6333333333332,1017.5333333333332,30.0,2.35,11.8,3533.0,3587.0,3023.0,3975.0,3764.0,2019.0,2650.0,2826.5,2851.0,2357.5,2834.0,5767.0,0.0
2022-05-08,5.0,13.0,32.0,0.46,44.0,110.0,2.2,8.6,15.033333333333331,0.0333333333333333,13.1,1014.8333333333334,1017.0,53.5,2.9000000000000004,8.899999999999999,3149.5,2747.0,2374.0,2706.0,1662.0,1161.5,1914.5,1492.5,1967.0,1211.0,1395.0,3487.5,0.0
2023-08-16,5.0,12.0,15.0,0.52,29.0,80.0,2.2,7.8,20.46666666666667,0.0666666666666666,0.5,1010.4666666666666,1011.8333333333334,51.5,3.2,8.35,3752.0,3455.0,3734.0,3985.0,3022.0,1851.5,2910.0,2668.5,2880.0,2098.0,2701.0,5768.0,0.0
2020-08-03,2.0,23.0,27.0,0.44,47.0,76.0,1.9,7.5,19.73333333333333,0.0,11.5,1012.0333333333332,1014.2666666666668,12.5,1.9,6.8,3706.5,3612.5,2986.0,4383.5,3011.0,2086.5,2197.5,2706.0,2568.0,2179.0,2826.0,5575.0,1.0
2022-02-09,33.0,161.0,90.0,5.0,521.0,66.0,0.8,3.9,12.1,0.0,9.4,1019.3666666666668,1021.6666666666666,12.0,1.7999999999999998,6.4,4204.5,3277.5,2913.0,4191.0,3273.0,2155.0,2588.0,2974.0,3327.0,2370.0,1826.0,5804.5,1.0
2019-06-15,14.0,17.0,33.0,3.47,45.0,90.0,2.8,7.2,15.4,0.0,9.266666666666666,1011.5,1016.2666666666668,50.5,2.25,6.95,4003.0,4092.0,3070.0,4445.5,2766.0,1710.5,1911.5,2241.0,2423.0,1982.5,1839.5,4523.0,0.0
2020-06-25,8.0,13.0,48.0,1.05,72.0,93.0,1.9,6.7,17.6,0.7000000000000001,0.5,1008.9333333333334,1011.0666666666666,64.0,2.9,8.5,3232.0,3378.5,2831.0,4293.5,3119.0,2159.5,2192.5,2673.5,2615.0,2318.5,2797.0,5350.0,0.0
2023-10-04,5.0,19.0,37.0,0.79,64.0,81.0,1.9,7.5,18.933333333333334,0.0,5.3,1017.4666666666666,1021.3666666666668,8.0,2.5,7.9,3514.0,2733.0,3219.0,3526.5,2958.0,2045.0,3238.0,3071.0,3016.5,2323.0,2938.0,5783.0,0.0
2021-01-31,50.0,15.0,33.0,1.66,73.0,87.0,4.7,17.5,15.5,0.0333333333333333,5.8,997.3666666666668,1005.4333333333334,25.5,6.800000000000001,20.85,1830.0,2006.0,1157.0,1590.0,1572.0,732.0,1185.5,1025.0,1216.0,1095.5,1007.0,2124.0,0.0
2022-04-14,5.0,30.0,36.0,0.45,119.0,97.0,1.7,7.8,14.0,0.0,11.85,1013.6666666666666,1017.9666666666666,50.5,2.65,7.8,2679.5,2898.0,2279.0,2990.0,1661.0,1171.0,2053.0,1809.5,2252.0,1748.0,1245.0,3554.5,0.0
2022-09-27,11.0,10.0,39.0,0.76,67.0,80.0,3.1,12.2,17.866666666666667,0.7333333333333334,5.949999999999999,1011.4333333333334,1014.3333333333334,62.5,4.2,12.75,4195.0,3100.5,3108.0,3988.0,3013.0,2087.0,2667.0,2652.0,2774.0,2224.0,3212.5,5572.0,0.0
2021-10-21,16.0,14.0,58.0,1.21,71.0,70.0,2.2,8.6,15.533333333333331,3.466666666666667,6.2,1013.8,1016.8,28.5,3.45,11.25,4221.0,3402.5,3250.0,4126.0,3462.0,2175.0,2622.0,3122.5,3433.0,2476.0,2822.5,5472.0,0.0
2022-05-03,10.0,32.0,51.0,0.64,59.0,117.0,2.2,6.7,13.333333333333334,0.1333333333333333,4.633333333333333,1011.8666666666668,1015.5333333333334,56.0,2.2,6.7,4109.0,3103.0,3203.0,4131.5,3317.0,2123.0,3359.5,3110.0,3089.0,1977.0,3079.5,5939.5,0.0
2022-02-11,4.0,6.0,29.0,0.55,51.0,98.0,3.1,10.3,11.5,4.233333333333333,4.2,1019.6,1024.1333333333334,8.0,4.35,10.85,4063.5,3488.5,3239.0,4485.0,3563.0,2234.0,2771.0,3183.5,3394.0,2509.0,1832.0,6195.0,0.0
2020-12-17,18.0,206.0,78.0,5.94,107.0,41.0,1.1,3.1,9.766666666666667,0.0,7.033333333333334,1012.8666666666668,1016.3666666666668,10.5,2.5,6.95,3746.0,3616.0,2729.0,4366.0,3413.0,1822.5,2592.5,3049.5,3120.501156607189,2784.5,2896.5,6239.0,1.0
2023-01-11,12.0,50.0,72.0,2.71,119.0,81.0,1.7,9.4,11.666666666666666,0.1999999999999999,5.550000000000001,1015.3,1025.3,27.0,2.8,11.35,4189.0,3122.0,3155.0,3980.5,3129.0,2234.0,3322.0,2937.5,2823.0,2190.5,3137.5,5881.0,0.0
2019-12-02,3.0,23.0,44.0,0.95,38.0,77.0,4.4,11.7,9.3,0.0,0.0,1013.3,1019.2333333333332,5.0,5.1,12.8,4873.0,4098.5,3756.0,10365.5,4191.0,2468.5,2579.5,3449.5,3049.0,2829.5,3219.0,6471.0,0.0
2022-04-26,10.0,75.0,62.0,1.03,101.0,102.0,1.1,6.1,13.6,3.4,6.233333333333333,1004.7666666666668,1008.3333333333334,16.0,1.95,6.949999999999999,4010.5,3087.0,3112.0,4041.0,3323.0,2051.0,2966.0,3063.0,3323.0,2279.0,2475.0,5702.5,0.0
2022-11-20,18.0,22.0,57.0,1.3,54.0,79.0,1.9,7.8,13.733333333333334,5.266666666666667,2.65,1006.2666666666668,1017.1,24.5,2.75,10.15,2073.0,2171.0,2032.0,2540.5,1297.0,1130.0,1897.0,1418.0,1550.0,1120.5,1146.5,3075.0,1.0
2022-09-24,9.0,6.0,30.0,0.8,60.0,69.0,1.7,8.3,15.833333333333334,6.366666666666667,3.95,1011.3333333333334,1013.5,29.5,1.95,11.35,2530.0,2797.0,2731.0,3009.0,1881.0,1573.5,2349.0,1862.0,2135.0,1808.5,1848.0,4245.0,0.0
2019-01-13,10.0,49.0,73.0,1.15,61.0,77.0,1.7,6.1,9.7,0.0,5.133333333333333,1023.1333333333332,1027.8,22.0,3.0500000000000003,8.2,2895.0,3105.0,2079.0,3246.0,1983.0,1263.5,1548.5,1760.0,1819.0,1563.5,1324.0,3623.0,1.0
2023-02-21,15.0,72.0,44.0,1.15,151.0,63.0,1.9,7.2,13.2,6.5,2.55,1011.3333333333334,1013.2666666666668,9.5,1.7999999999999998,6.95,1902.0,2031.0,2001.0,2544.0,1360.0,1122.5,1791.0,1585.5,1750.0,1187.0,1646.5,2956.0,1.0
2022-02-20,16.0,10.0,42.0,0.87,100.0,87.0,1.7,7.2,12.633333333333333,0.1333333333333333,5.1,1021.9,1025.2,26.0,3.0500000000000003,8.2,2577.0,2493.5,1652.0,2649.0,1599.0,1154.0,1662.0,1501.0,1904.0,1324.5,933.0,3396.5,0.0
2021-07-22,4.0,15.0,39.0,0.7,43.0,95.0,1.7,5.0,19.7,1.4333333333333331,0.6333333333333333,1008.3333333333334,1012.4333333333334,65.0,1.95,5.0,3704.5,3679.5,2949.0,4355.0,2782.0,1984.0,2387.0,3128.5,3086.0,2403.0,2664.0,5599.0,0.0
2022-11-18,13.0,13.0,55.0,1.06,41.0,71.0,3.3,16.1,11.433333333333332,22.133333333333336,3.05,1005.1,1012.2,27.5,4.15,16.25,2552.0,2217.5,2316.0,2758.5,1981.0,1363.0,2203.0,1921.0,1876.0,1514.5,2304.5,3793.0,0.0
2021-10-06,12.0,119.0,55.0,0.77,80.0,81.0,1.9,6.7,16.133333333333333,0.0,9.666666666666666,1018.4,1020.7666666666668,6.0,2.75,7.5,4169.5,3449.5,3170.0,4274.0,3445.0,2266.0,2648.0,2790.5,3571.0,2515.0,2971.5,5895.0,0.0
2021-07-26,11.0,40.0,39.0,0.7,79.0,89.0,1.7,8.9,19.366666666666664,0.0,7.3,1009.8,1012.3666666666668,17.5,1.95,7.5,3711.5,3611.5,3003.0,4252.0,2654.0,2045.5,2307.0,2816.5,3189.0,2424.5,2737.0,5667.5,0.0
2023-02-20,13.0,27.0,61.0,1.32,99.0,81.0,1.7,6.1,12.066666666666668,0.0,2.85,1012.6333333333332,1020.5333333333332,50.5,2.1,6.1,3040.0,2970.0,2772.0,3775.0,2692.0,1907.5,3004.0,2600.0,2619.0,1901.0,2603.0,5188.0,1.0
2023-01-22,17.0,55.0,62.0,5.63,76.0,69.0,1.1,5.0,6.433333333333334,0.0,7.449999999999999,1023.7999999999998,1027.1666666666667,26.5,1.95,5.85,2243.0,2281.5,2052.0,2466.0,1323.0,1113.5,1897.0,1440.0,1613.0,1154.5,1477.5,3498.0,1.0
2023-05-26,10.0,30.0,64.0,1.01,69.0,125.0,3.3,14.7,15.633333333333333,0.0,12.05,1008.9333333333334,1013.5333333333334,53.0,4.55,14.3,3762.0,3776.5,3465.0,4385.5,2874.0,1904.5,3297.0,2987.5,3123.5,2408.0,3180.0,6019.0,0.0
2019-10-20,5.0,10.0,33.0,0.48,24.0,68.0,1.4,7.2,13.166666666666666,14.633333333333333,0.6666666666666666,999.6333333333332,1010.3,26.0,2.1,8.2,2859.0,3017.0,2699.0,6453.5,2109.0,1423.0,1658.5,1605.5,1702.0,1509.5,1566.0,3602.0,0.0
2019-03-11,7.0,51.0,66.0,0.69,62.0,96.0,2.5,9.2,10.666666666666666,0.5,7.5,1020.5666666666666,1029.1666666666667,9.0,3.05,9.45,4815.0,4760.5,3237.0,5348.0,3834.0,2396.0,2483.0,3411.0,3016.0,2530.0,3128.5,6462.0,0.0
2022-08-04,3.0,9.0,20.0,0.3,31.0,66.0,1.9,8.9,21.866666666666664,0.9666666666666668,4.4,1009.5666666666666,1013.7,51.0,2.2,8.9,3326.0,3741.0,3173.0,4333.0,2612.0,1984.0,2703.0,2522.0,2744.0,1943.5,2974.5,5433.0,0.0
2020-02-26,34.0,36.0,83.0,1.37,53.0,92.0,2.5,11.1,11.166666666666666,0.5333333333333333,2.7999999999999994,1010.3,1018.2666666666668,29.0,4.45,12.5,4572.0,4460.5,3781.0,6650.0,4011.0,2358.5,2725.5,3346.5,3125.0,2738.0,3230.0,6661.0,0.0
2020-10-12,11.0,10.0,27.0,1.64,40.0,68.0,1.9,6.9,14.133333333333333,14.2,3.75,1015.1,1024.4666666666667,29.0,3.05,9.3,2289.5,2206.0,1708.0,2481.0,1727.0,1134.0,1464.5,1460.0,1787.0,1075.5,1343.0,3064.0,0.0
2020-05-07,6.0,22.0,36.0,0.65,58.0,106.0,1.4,6.9,15.6,2.6,10.75,1006.6,1012.3,67.5,1.95,6.5,1407.5,1451.0,1105.0,1825.5,1346.0,869.0,1079.0,1255.5,1300.0,1016.0,1350.5,2367.0,0.0
2023-06-11,8.0,7.0,16.0,0.58,31.0,83.0,2.5,7.8,20.33333333333333,0.6666666666666666,8.0,1007.7666666666668,1010.1666666666666,4.5,2.9,8.5,2439.0,2650.5,2615.0,2739.5,1694.0,1075.0,1823.0,1544.0,1952.5,1187.0,1140.5,3632.0,0.0
2021-09-02,10.0,40.0,52.0,0.73,117.0,77.0,1.4,4.7,18.8,0.2333333333333333,0.0,1009.2,1011.9666666666668,61.5,1.8,5.4,3308.5,3484.5,3104.0,4247.0,2745.0,2030.5,2488.0,2777.5,3255.0,1721.5,2661.5,5641.5,0.0
2022-03-07,23.0,69.0,61.0,1.08,54.0,92.0,2.2,6.9,7.766666666666667,0.6666666666666666,3.7000000000000006,1001.3666666666668,1012.7333333333332,9.0,3.05,8.05,3478.5,3047.5,2984.0,3911.0,3207.0,2054.0,2485.0,3004.5,2982.0,2296.5,2762.5,5731.0,1.0
2021-10-28,24.0,101.0,82.0,11.13,82.0,80.0,1.4,9.4,15.666666666666666,6.5,6.0,998.7,1009.9333333333334,59.5,2.65,9.15,4213.5,3693.0,3382.0,4609.0,3616.0,2236.0,2643.0,3197.5,3603.0,2415.0,2910.0,6223.5,0.0
2020-05-11,15.0,27.0,35.0,2.51,65.0,108.0,2.5,9.2,14.566666666666665,0.0333333333333333,7.35,999.7333333333332,1006.6,21.5,3.05,9.45,2275.0,2532.5,1783.0,3042.5,1971.0,1427.0,1662.0,1969.5,1877.0,1491.5,2075.0,3718.0,0.0
2021-11-18,17.0,89.0,50.0,0.7,86.0,73.0,2.2,11.1,11.6,0.0,8.666666666666666,1020.7333333333332,1023.4666666666668,54.0,3.2,12.2,4250.0,3406.5,2953.0,4203.0,3402.0,3402.0,2635.0,3177.0,3238.0,2470.5,2992.5,5809.5,1.0
2020-11-15,22.0,34.0,32.0,1.31,92.0,72.0,1.7,9.4,15.666666666666666,5.633333333333333,0.0,1003.2000000000002,1016.9,65.5,4.45,12.75,1456.0,1381.0,823.0,1188.0,1101.0,545.5,984.0,820.0,952.0,840.5,801.5,1697.0,0.0
2021-01-03,8.0,13.0,42.0,0.49,26.0,70.0,2.8,8.9,5.566666666666666,33.1,0.5,1006.4,1012.6,25.5,2.95,12.1,1687.5,1945.0,1579.0,2129.0,1561.0,896.0,1324.0,1232.0,1519.0,1351.0,1076.5,2471.0,0.0
2021-10-05,25.0,18.0,35.0,1.51,76.0,77.0,3.3,11.4,17.633333333333333,0.5000000000000001,3.0,1007.6666666666666,1019.1666666666666,26.5,5.0,14.45,3895.0,3329.0,3224.0,4276.0,3450.0,2317.5,2660.0,2823.0,3385.0,2567.5,2951.5,5769.5,0.0
2022-12-11,7.0,74.0,99.0,4.5,60.0,46.0,0.8,2.8,8.7,2.7,0.75,998.5666666666668,1002.9,25.5,1.25,5.0,2106.0,2264.0,2200.0,2933.5,1532.0,1199.5,1952.0,1497.0,1650.0,1133.0,1460.5,3651.0,1.0
2022-11-07,22.0,124.0,70.0,9.12,171.0,70.0,1.1,7.8,13.566666666666668,0.0666666666666666,6.35,1000.6,1011.0333333333334,18.5,1.95,8.35,4180.0,3250.0,3142.0,4084.5,3272.0,2046.0,3277.0,2848.5,2119.0,2195.0,2781.5,5766.0,0.0
2019-08-20,4.0,30.0,37.0,1.06,43.0,69.0,2.5,10.3,19.4,0.0,9.8,1015.7333333333332,1018.5,7.0,3.45,11.55,4328.0,5035.5,3683.0,5798.0,3117.0,2490.0,2424.0,2775.0,2949.0,2322.0,2879.5,5870.0,0.0
2021-03-10,29.0,116.0,79.0,5.51,132.0,61.0,1.4,5.8,10.733333333333334,0.0,2.6,1012.4666666666666,1015.7666666666668,30.0,1.5499999999999998,7.75,3885.0,3507.0,2910.0,3983.0,3283.0,1884.5,2464.5,2737.5,3013.0,2314.0,2968.0,5552.0,1.0
2022-09-21,17.0,100.0,65.0,0.84,110.0,88.0,2.5,10.0,16.933333333333334,0.0,11.25,1013.0,1015.4666666666666,7.5,3.75,10.85,3794.0,3447.0,3201.0,3712.5,3014.0,2139.5,3328.0,2530.5,2800.0,2250.0,3213.5,5689.0,0.0
2023-12-26,109.0,161.0,83.0,1.3,126.0,54.0,1.1,,10.6,0.0,8.4,1012.1,1016.45,19.0,2.2,9.2,2721.0,3452.5,3486.0,3923.0,2598.0,1982.0,2891.0,2715.0,2662.5,2345.0,2724.0,5274.5,
2021-08-13,4.0,54.0,34.0,0.72,45.0,70.0,2.5,8.6,20.866666666666664,0.1999999999999999,1.7,1014.8,1017.3,6.0,3.05,9.15,3676.5,4068.5,3133.0,4478.0,2746.0,1905.0,2414.0,2767.0,3271.0,2373.0,2654.5,5629.0,0.0
2021-08-15,4.0,8.0,19.0,0.81,46.0,65.0,2.2,6.7,20.133333333333333,0.0,3.75,1014.5333333333334,1017.9666666666668,17.0,2.05,6.4,3086.0,3057.0,1879.0,2863.0,1527.0,974.5,1401.0,1392.0,1861.0,1286.5,1319.0,3376.0,0.0
2023-12-04,16.0,15.0,49.0,0.83,74.0,112.0,3.3,,11.35,10.75,0.9,997.4,1013.25,27.0,5.949999999999999,23.6,2814.0,3267.5,3252.0,3631.0,3437.0,2105.0,3191.0,2890.0,3076.5,2488.0,3281.0,6055.0,
2023-10-19,13.0,110.0,63.0,1.6,167.0,78.0,2.2,9.4,16.966666666666665,33.13333333333333,1.0,976.2333333333332,987.1,23.0,2.6500000000000004,11.9,3110.0,3382.0,3286.0,3722.5,3165.0,2028.0,3154.0,2869.0,2974.0,2430.0,3174.5,5493.5,0.0
2021-07-30,18.0,27.0,46.0,0.69,69.0,58.0,1.7,7.2,17.500000000000004,7.899999999999999,0.8500000000000001,1009.0666666666666,1013.0666666666666,29.0,1.7999999999999998,7.5,3458.5,3763.5,3119.0,4432.0,2955.0,2169.0,2485.0,3003.0,3411.0,2521.5,2707.0,5709.5,0.0
2021-02-04,15.0,166.0,58.0,0.62,89.0,68.0,1.1,5.8,10.366666666666664,0.0,0.1666666666666666,1001.6666666666666,1004.7666666666668,13.0,1.8,6.25,3523.0,3087.0,2712.0,3907.0,3318.0,1854.5,2455.0,2738.0,2641.0,2178.0,2532.0,5422.0,0.0
2021-10-16,6.0,23.0,54.0,0.98,66.0,61.0,0.8,3.3,14.766666666666666,12.9,0.0,1009.0,1013.6333333333332,10.0,1.25,4.699999999999999,2658.5,2891.0,2476.0,3276.0,2299.0,1547.5,1992.0,2006.5,2544.0,1986.0,1825.5,4211.5,1.0
2022-12-06,25.0,158.0,68.0,7.84,90.0,43.0,1.1,3.6,11.266666666666666,0.1333333333333333,1.0,1005.3,1010.7666666666664,60.5,1.5,5.7,1884.0,2129.5,2007.0,2497.0,1368.0,1174.0,1792.0,1484.0,1684.0,1323.0,1553.5,2983.0,1.0
2022-11-28,15.0,13.0,48.0,0.66,60.0,73.0,3.3,11.4,12.166666666666666,7.833333333333333,1.5,1015.5,1020.0666666666666,26.5,4.699999999999999,13.9,4030.0,3004.0,3076.0,4111.5,3063.0,2177.0,3245.0,2994.5,2836.0,2398.5,3243.0,5852.0,0.0
2019-12-18,16.0,238.0,80.0,0.97,53.0,84.0,1.9,15.3,10.833333333333334,8.0,0.6666666666666666,995.0,1004.0666666666666,20.0,2.9,13.05,4969.0,4588.0,4092.0,8416.0,4074.0,2631.0,2715.0,3274.5,3222.0,2809.5,3182.5,6714.0,1.0
2020-10-16,25.0,56.0,58.0,3.35,36.0,83.0,1.7,7.5,12.066666666666665,0.0,9.55,1010.0,1016.5666666666666,12.0,3.2,8.6,4296.0,3565.0,3074.0,4433.0,3644.0,2245.5,2575.0,3254.5,3154.0,2235.0,2986.5,6216.0,0.0
2023-05-18,9.0,23.0,44.0,2.63,49.0,117.0,2.8,9.4,14.1,0.0,10.7,1018.3,1020.6666666666666,3.5,3.2,9.55,4119.0,3448.0,3117.0,4037.5,2947.0,1899.0,3216.0,2909.5,3266.0,2403.5,2941.5,5932.0,0.0
2020-04-08,2.0,17.0,20.0,1.03,47.0,84.0,,,13.833333333333334,0.0,7.05,1012.8333333333334,1016.6333333333332,11.0,3.3,8.3,1147.0,991.5,851.0,1556.5,1075.0,585.5,836.0,842.5,813.5,813.5,921.5,1543.0,0.0
2023-01-07,26.0,12.0,49.0,2.0,161.0,78.0,2.5,15.8,11.633333333333333,10.933333333333332,0.55,1003.3,1010.4666666666668,20.5,3.6,16.950000000000003,2239.0,2593.0,2894.0,3236.5,1948.0,1566.5,2499.0,2177.0,2253.0,1756.0,1857.0,4056.0,1.0
2019-11-25,15.0,215.0,78.0,1.55,66.0,65.0,1.7,6.9,13.3,0.0,2.8000000000000003,998.8,1004.7333333333332,30.0,3.75,9.85,4954.0,4181.0,3519.0,11177.5,4032.0,2404.0,2633.0,3267.5,3206.0,2623.0,3227.0,6559.0,1.0
2022-03-04,6.0,38.0,77.0,1.17,81.0,103.0,1.9,12.2,9.266666666666667,2.033333333333333,4.9,1017.0666666666666,1020.5666666666668,30.5,2.05,11.5,3904.0,3403.5,3316.0,4428.0,3644.0,2260.5,2846.0,3099.5,3375.0,2572.0,2929.0,6157.5,1.0
2022-11-17,46.0,24.0,62.0,1.22,72.0,76.0,2.8,17.2,14.733333333333334,4.666666666666667,3.75,995.9333333333334,1005.1333333333332,63.0,4.85,17.65,4412.0,3306.5,3478.0,4186.0,3185.0,2150.0,3368.0,2941.0,2728.0,2185.0,3198.5,5747.0,0.0
2019-02-09,12.0,89.0,85.0,2.55,221.0,79.0,1.1,6.7,13.433333333333332,2.6333333333333333,3.9333333333333336,1004.8,1012.1333333333332,22.0,1.8,11.4,3900.0,3829.0,3100.0,4192.0,2900.0,1770.0,1974.0,2498.0,2448.0,2190.0,1970.0,4703.0,1.0
2022-10-18,6.0,126.0,82.0,1.33,107.0,79.0,1.9,10.6,21.666666666666668,0.0,4.35,1007.1666666666666,1012.4333333333334,17.5,2.35,9.75,4100.0,3348.0,3156.0,3779.0,3171.0,2072.5,3312.0,2492.5,2816.0,2399.0,3245.5,6003.0,0.0
2020-11-21,11.0,64.0,44.0,0.91,83.0,71.0,1.9,6.9,10.3,0.0,8.6,1019.4333333333334,1024.9,11.5,2.9,8.600000000000001,2129.0,2284.0,1236.0,1839.0,1829.0,857.5,1527.5,1545.5,1957.0,1444.0,1449.0,2970.0,1.0
2023-10-08,6.0,22.0,64.0,1.82,90.0,93.0,1.4,4.4,23.5,0.0,10.4,1014.5666666666666,1017.9,28.0,2.65,7.9,2064.0,2306.5,2264.0,2540.5,1517.0,1168.5,1909.0,1645.0,1938.5,1315.0,1460.5,3349.0,1.0
2021-07-14,8.0,19.0,33.0,0.64,71.0,56.0,1.7,8.3,17.833333333333332,0.0,4.166666666666667,1017.7666666666668,1019.2000000000002,67.5,1.95,7.050000000000001,3486.5,3535.5,2901.0,4318.0,2805.0,2089.5,2317.0,3240.0,3124.0,2435.0,2714.0,5557.0,0.0
2020-05-28,5.0,47.0,41.0,0.75,55.0,113.0,2.2,5.8,20.133333333333336,0.0,13.7,1011.0333333333332,1016.5,54.5,2.6500000000000004,6.8,3098.0,3178.5,2092.0,3537.0,2706.0,1636.5,1938.0,2305.0,2248.0,1771.5,2421.0,4509.0,0.0
2023-08-01,11.0,11.0,37.0,0.89,43.0,63.0,3.3,9.7,22.366666666666664,0.0,6.05,1006.0666666666666,1011.2000000000002,29.5,3.05,10.25,3501.0,2948.5,3574.0,3465.0,2564.0,1742.5,3088.0,2719.0,3037.5,1988.0,2780.0,5407.0,0.0
2019-11-15,6.0,51.0,67.0,0.65,56.0,80.0,4.4,18.3,8.833333333333334,25.566666666666663,0.0666666666666666,996.9333333333334,1004.7666666666668,66.5,4.4,17.200000000000003,4792.0,5227.0,3979.0,10851.0,4201.0,2702.5,2742.0,3485.0,3247.0,2858.0,3241.0,6812.0,0.0
2021-07-12,19.0,15.0,32.0,1.13,59.0,40.0,3.9,15.0,16.6,2.6666666666666665,4.9,1009.8666666666668,1017.7333333333332,25.0,6.55,16.55,3266.0,3422.5,3079.0,4284.0,2933.0,2096.5,2331.0,3367.0,3123.0,2355.5,2701.0,5669.5,0.0
2020-03-27,5.0,61.0,72.0,1.03,62.0,122.0,3.3,11.7,8.633333333333333,0.0,11.45,1007.0,1010.4,9.5,4.449999999999999,12.5,2078.5,1401.5,1325.0,4289.0,1270.0,783.0,1041.5,1262.5,1338.0,1166.0,1294.5,2265.0,0.0
2023-10-18,15.0,17.0,46.0,1.6,97.0,86.0,2.8,16.4,19.933333333333334,1.4333333333333331,3.8,985.5,993.6333333333332,58.5,3.6,17.25,3395.0,3207.5,3156.0,3828.5,3066.0,2057.5,3225.0,2910.0,2875.5,2335.0,2960.0,5489.5,1.0
2020-08-14,5.0,38.0,37.0,0.87,75.0,84.0,1.9,8.1,20.066666666666663,0.0,8.5,1009.1333333333332,1011.8666666666668,50.5,2.5,7.949999999999999,3937.0,3880.0,3226.0,4642.5,2893.0,2112.0,2253.5,2688.5,2743.0,2317.5,2730.5,5485.0,0.0
2020-11-17,18.0,189.0,66.0,1.55,135.0,43.0,1.4,2.8,13.066666666666668,0.0,8.766666666666667,1014.3,1019.6666666666666,17.0,1.8,6.0,3518.0,2988.0,2016.0,3394.0,3013.0,1402.5,2421.0,2592.0,2428.0,2073.0,2426.0,4973.0,1.0
2022-09-19,6.0,46.0,36.0,1.2,80.0,97.0,2.5,10.0,18.0,0.0,11.3,1010.6,1014.5333333333334,7.0,3.6,10.85,3861.0,3256.5,2972.0,3907.5,2861.0,2052.0,3130.0,2572.5,2803.0,2314.5,3179.5,5656.0,0.0
2020-07-11,3.0,6.0,9.0,0.53,35.0,111.0,3.9,11.4,20.0,0.3333333333333333,4.7,1012.9333333333332,1015.8666666666668,10.0,4.6,12.35,2727.0,3122.5,2389.0,3273.5,1958.0,1560.5,1716.0,2052.0,1883.0,1830.0,1757.0,3997.0,0.0
2021-04-18,18.0,28.0,48.0,0.59,122.0,106.0,2.2,9.4,9.766666666666667,0.0,11.2,1013.3,1017.6333333333332,9.5,3.6,9.85,2304.5,2523.0,1629.0,2088.0,1775.0,1001.0,1495.5,1318.5,1725.0,1244.0,1421.5,3237.0,0.0
2021-05-21,11.0,18.0,51.0,0.96,194.0,77.0,2.5,8.3,13.966666666666669,2.9,2.6,1010.1333333333332,1013.0,29.5,3.45,9.3,3843.5,3801.0,3168.0,4370.0,3761.0,2294.5,3104.0,3178.5,3098.0,2618.0,3117.0,6161.5,0.0
2019-03-30,16.0,27.0,77.0,1.21,113.0,110.0,1.7,6.4,11.466666666666669,0.0,7.3,1010.2333333333332,1013.1,11.5,2.25,6.550000000000001,3508.0,4323.5,2972.0,4220.5,2591.0,1788.0,1946.5,2407.5,2484.0,2152.5,1985.0,4714.0,1.0
2023-03-16,20.0,158.0,55.0,1.61,171.0,84.0,2.5,11.7,12.2,0.1,2.55,997.7,1004.4,7.5,2.35,10.7,4170.0,3455.5,2945.0,4043.0,3103.0,1997.5,3307.0,2952.5,2826.5,2123.0,2957.5,5941.0,1.0
2020-02-07,26.0,139.0,78.0,4.79,100.0,75.0,2.2,6.1,11.866666666666664,2.3000000000000003,8.299999999999999,1012.7,1014.5333333333332,11.0,2.75,7.899999999999999,4352.5,4515.5,4032.0,8624.0,3741.0,2496.5,2632.5,3217.0,2926.0,2852.0,2980.0,6491.0,1.0
2019-03-16,49.0,35.0,54.0,2.44,67.0,95.0,2.5,8.3,9.466666666666669,1.9666666666666668,7.966666666666668,1010.0,1019.0666666666666,30.0,3.35,12.35,3548.0,4276.0,3000.0,4501.5,2574.0,1893.0,1961.5,2461.0,2424.0,2080.5,1998.0,5043.0,0.0
2019-05-24,21.0,30.0,50.0,0.75,30.0,84.0,2.8,8.6,14.9,0.0,6.833333333333333,1014.4666666666668,1018.3,66.0,2.95,8.2,5131.0,5058.0,3535.0,6120.0,3910.0,2620.5,2709.5,3432.0,3350.0,2656.0,3218.5,6642.0,0.0
